,artist,style,museum_name,museum_location,museum_link
0,Georges Braque,cubism,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R053+359
1,Georges Braque,cubism,Dallas Museum of Art,Texas,http://www.artcyclopedia.com/scripts/r.pl?R010+207
2,Georges Braque,cubism,Fine Arts Museums of San Francisco,,http://www.artcyclopedia.com/scripts/r.pl?RA87+381
3,Georges Braque,cubism,Guggenheim Museum,New York City,http://www.artcyclopedia.com/scripts/r.pl?R062+364
4,Georges Braque,cubism,Louvre Museum Database,Paris,http://cartelen.louvre.fr/cartelen/visite?srv=rs_display_res&critere=Georges+Braque&operator=AND&photoOnly=true&nbToDisplay=20&langue=fr
5,Georges Braque,cubism,Metropolitan Museum of Art,New York City,http://www.metmuseum.org/collection/the-collection-online/search?who=Braque%2c+Georges%24Georges+Braque&pg=1
6,Georges Braque,cubism,Museum of Fine Arts,"Houston, Texas",http://www.artcyclopedia.com/scripts/r.pl?R117+114
7,Georges Braque,cubism,Museum of Fine Arts,Boston,http://www.artcyclopedia.com/scripts/r.pl?RO37+51
8,Georges Braque,cubism,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+1325
9,Georges Braque,cubism,National Galleries of Scotland,Edinburgh,http://www.artcyclopedia.com/scripts/r.pl?RK91+51
10,Georges Braque,cubism,National Gallery of Art,Washington D.C.,http://www.nga.gov/content/ngaweb/Collection/artist-info.1027.html?artobj_artistId=1027&pageNumber=1
11,Georges Braque,cubism,National Gallery of Canada,Ottawa,http://www.artcyclopedia.com/scripts/r.pl?R487+350
12,Georges Braque,cubism,Norton Simon Museum,"Pasadena, California",http://www.artcyclopedia.com/scripts/r.pl?R409+49
13,Georges Braque,cubism,Peggy Guggenheim Collection,Venice,http://www.artcyclopedia.com/scripts/r.pl?R622+29
14,Georges Braque,cubism,Réunion des Musées Nationaux,France ,http://www.artcyclopedia.com/scripts/r.pl?RP02+25
15,Georges Braque,cubism,San Francisco Museum of Modern Art,,http://www.artcyclopedia.com/scripts/r.pl?R498+76
16,Georges Braque,cubism,Tate Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R031+1350
17,Georges Braque,cubism,Art Collection of the Biblioteca Luis Ángel Arango,Colombia,http://www.artcyclopedia.com/scripts/r.pl?RH21+10
18,Georges Braque,cubism,Art Gallery of New South Wales,"Sydney, Australia",http://www.artcyclopedia.com/scripts/r.pl?R908+24
19,Georges Braque,cubism,Ashmolean Museum at the University of Oxford,UK,http://www.artcyclopedia.com/scripts/r.pl?RF15+57
20,Georges Braque,cubism,Ball State Museum of Art,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R737+21
21,Georges Braque,cubism,Blanton Museum of Art at the University of Texas,Austin,http://www.artcyclopedia.com/scripts/r.pl?RK37+25
22,Georges Braque,cubism,Bowdoin College Museum of Art,Maine ,http://www.artcyclopedia.com/scripts/r.pl?RA02+67
23,Georges Braque,cubism,Brooklyn Museum,New York City,http://www.artcyclopedia.com/scripts/r.pl?R132+196
24,Georges Braque,cubism,Caixa Galicia Foundation,"Vigo, Spain ",http://www.artcyclopedia.com/scripts/r.pl?RN61+19
25,Georges Braque,cubism,Cleveland Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R007+413
26,Georges Braque,cubism,E.G. Bührle Collection,Zurich,http://www.artcyclopedia.com/scripts/r.pl?R157+35
27,Georges Braque,cubism,Haggerty Museum of Art at Marquette University,Wisconsin,http://www.artcyclopedia.com/scripts/r.pl?R109+21
28,Georges Braque,cubism,Haifa Museum,"Haifa, Israel",http://www.artcyclopedia.com/scripts/r.pl?RR62+5
29,Georges Braque,cubism,Harvard University Art Museums,Massachusetts,http://www.artcyclopedia.com/scripts/r.pl?RL59+185
30,Georges Braque,cubism,Hirshhorn Museum and Sculpture Garden,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB77+313
31,Georges Braque,cubism,Hyde Collection Art Museum,"Glens Falls, New York",http://www.artcyclopedia.com/scripts/r.pl?R720+22
32,Georges Braque,cubism,Indianapolis Museum of Art,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R122+177
33,Georges Braque,cubism,Kimbell Art Museum,"Fort Worth, Texas",http://www.artcyclopedia.com/scripts/r.pl?RB76+7
34,Georges Braque,cubism,Kröller-Müller Museum,"Otterlo, Netherlands",http://www.artcyclopedia.com/scripts/r.pl?R685+17
35,Georges Braque,cubism,Kunstmuseum Basel,Switzerland,http://www.artcyclopedia.com/scripts/r.pl?R302+34
36,Georges Braque,cubism,Kunstsammlung Nordrhein-Westfalen,"Dusseldorf, Germany",http://www.artcyclopedia.com/scripts/r.pl?R887+4
37,Georges Braque,cubism,Lille Metropole Musee d'Art Moderne,France ,http://www.artcyclopedia.com/scripts/r.pl?RA58+8
38,Georges Braque,cubism,Los Angeles County Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?RE85+1132
39,Georges Braque,cubism,Memorial Art Gallery of the University of Rochester,New York,http://www.artcyclopedia.com/scripts/r.pl?RC83+44
40,Georges Braque,cubism,Mildred Lane Kemper Art Museum,"St. Louis, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R359+141
41,Georges Braque,cubism,Minneapolis Institute of Arts,Minnesota,http://www.artcyclopedia.com/scripts/r.pl?R603+149
42,Georges Braque,cubism,Musée des Beaux-Arts de Lyon,France ,http://www.artcyclopedia.com/scripts/r.pl?RQ43+62
43,Georges Braque,cubism,Museum of Modern Art,New York City ,http://www.artcyclopedia.com/scripts/r.pl?RH44+67
44,Georges Braque,cubism,New Art Gallery,"Walsall, England",http://www.artcyclopedia.com/scripts/r.pl?RC20+12
45,Georges Braque,cubism,Palazzo dei Diamanti,"Ferrara, Italy ",http://www.artcyclopedia.com/scripts/r.pl?R893+8
46,Georges Braque,cubism,Palazzo Magnani,"Reggio Emilia, Italy ",http://www.artcyclopedia.com/scripts/r.pl?RJ20+13
47,Georges Braque,cubism,Palazzo Magnani,"Reggio Emilia, Italy ",http://www.artcyclopedia.com/scripts/r.pl?RJ20+7
48,Georges Braque,cubism,Palazzo Ruspoli,Rome ,http://www.artcyclopedia.com/scripts/r.pl?RD20+57
49,Georges Braque,cubism,Philadelphia Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?R077+183
50,Georges Braque,cubism,Portland Museum of Art,Maine,http://www.artcyclopedia.com/scripts/r.pl?R072+1
51,Georges Braque,cubism,Reina Sofía National Museum,Madrid ,http://www.artcyclopedia.com/scripts/r.pl?RH53+50
52,Georges Braque,cubism,Royal Museums of Fine Arts of Belgium Catalogue,,http://www.artcyclopedia.com/scripts/r.pl?RH73+96
53,Georges Braque,cubism,Saint Louis Art Museum,Missouri,http://www.artcyclopedia.com/scripts/r.pl?R381+18
54,Georges Braque,cubism,San Diego Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?R418+565
55,Georges Braque,cubism,Staatliche Kunsthalle Karlsruhe,Germany ,http://www.artcyclopedia.com/scripts/r.pl?R667+4
56,Georges Braque,cubism,Studio Esseci,Italy ,http://www.artcyclopedia.com/scripts/r.pl?RL97+117
57,Georges Braque,cubism,Tel Aviv Museum of Art,Israel,http://www.artcyclopedia.com/scripts/r.pl?R986+6
58,Georges Braque,cubism,Thyssen-Bornemisza Museum,Madrid,http://www.artcyclopedia.com/scripts/r.pl?R425+487
59,Georges Braque,cubism,University of Iowa Museum of Art,Iowa City,http://www.artcyclopedia.com/scripts/r.pl?RR33+26
60,Georges Braque,cubism,Victoria and Albert Museum Catalogue,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?RH77+204
61,Georges Braque,cubism,Von der Heydt-Museum,"Wuppertal, Germany ",http://www.artcyclopedia.com/scripts/r.pl?RI97+17
62,Pablo Picasso,cubism,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R054+1341
63,Pablo Picasso,cubism,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R054+598
64,Pablo Picasso,cubism,Birmingham Museums & Art Gallery,UK,http://www.artcyclopedia.com/scripts/r.pl?RA71+250
65,Pablo Picasso,cubism,Dallas Museum of Art,Texas,http://www.artcyclopedia.com/scripts/r.pl?R010+448
66,Pablo Picasso,cubism,Pablo Picasso at the Detroit Institute of Arts,Michigan,http://www.artcyclopedia.com/scripts/r.pl?R223+463
67,Pablo Picasso,cubism,Fine Arts Museums of San Francisco,,http://www.artcyclopedia.com/scripts/r.pl?RA87+887
68,Pablo Picasso,cubism,Fitzwilliam Museum PHAROS Website,"Cambridge, UK",http://www.artcyclopedia.com/scripts/r.pl?RB58+39
69,Pablo Picasso,cubism,Guggenheim Museum,New York City,http://www.artcyclopedia.com/scripts/r.pl?R062+100
70,Pablo Picasso,cubism,Hermitage Museum,"Saint Petersburg, Russia",http://www.artcyclopedia.com/scripts/r.pl?R126+689
71,Pablo Picasso,cubism,Metropolitan Museum of Art,New York City,http://www.metmuseum.org/collection/the-collection-online/search?who=Picasso%2c+Pablo%24Pablo+Picasso&pg=1
72,Pablo Picasso,cubism,Musée d'Orsay,Paris,http://www.artcyclopedia.com/scripts/r.pl?R159+374
73,Pablo Picasso,cubism,Musée National Picasso,Paris ,http://www.artcyclopedia.com/scripts/r.pl?RG90+0
74,Pablo Picasso,cubism,Musée National Picasso La Guerre et la Paix,"Vallauris, France ",http://www.artcyclopedia.com/scripts/r.pl?RG91+0
75,Pablo Picasso,cubism,Museo Picasso Málaga,Spain,http://www.artcyclopedia.com/scripts/r.pl?RK74+0
76,Pablo Picasso,cubism,Museu Picasso,Barcelona,http://www.artcyclopedia.com/scripts/r.pl?RF18+0
77,Pablo Picasso,cubism,Museum of Fine Arts,"Houston, Texas",http://www.artcyclopedia.com/scripts/r.pl?R117+166
78,Pablo Picasso,cubism,Museum of Fine Arts,"Houston, Texas",http://www.artcyclopedia.com/scripts/r.pl?R117+167
79,Pablo Picasso,cubism,Museum of Fine Arts,"Houston, Texas",http://www.artcyclopedia.com/scripts/r.pl?R117+35
80,Pablo Picasso,cubism,Museum of Fine Arts,"Houston, Texas",http://www.artcyclopedia.com/scripts/r.pl?R117+48
81,Pablo Picasso,cubism,Museum of Fine Arts,Boston,http://www.artcyclopedia.com/scripts/r.pl?RO38+203
82,Pablo Picasso,cubism,Museum of Fine Arts,Boston,http://www.artcyclopedia.com/scripts/r.pl?RO38+300
83,Pablo Picasso,cubism,Museum of Fine Arts,Boston,http://www.artcyclopedia.com/scripts/r.pl?RO38+961
84,Pablo Picasso,cubism,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+1511
85,Pablo Picasso,cubism,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+1567
86,Pablo Picasso,cubism,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+873
87,Pablo Picasso,cubism,National Galleries of Scotland,Edinburgh,http://www.artcyclopedia.com/scripts/r.pl?RK91+525
88,Pablo Picasso,cubism,National Gallery,"London, UK",http://www.nationalgallery.org.uk/artists/pablo-picasso
89,Pablo Picasso,cubism,National Gallery of Art,Washington D.C.,http://www.nga.gov/content/ngaweb/Collection/artist-info.1783.html?artobj_artistId=1783&pageNumber=1
90,Pablo Picasso,cubism,National Gallery of Art,Washington D.C.,http://www.nga.gov/feature/picasso/index.htm
91,Pablo Picasso,cubism,National Gallery of Australia,Canberra,http://cs.nga.gov.au/Search.cfm?mystartrow=1&realstartrow=1&IMAGED=TRUE&SHOWROWS=25&SIMPLE_SELECT=3&VIEW_SELECT=2&ORDER_SELECT=1&KEYWORD=PICASSO
92,Pablo Picasso,cubism,National Gallery of Canada,Ottawa,http://www.artcyclopedia.com/scripts/r.pl?R487+226
93,Pablo Picasso,cubism,Neue Pinakothek,"Munich, Germany",http://www.artcyclopedia.com/scripts/r.pl?RC14+33
94,Pablo Picasso,cubism,Norton Simon Museum,"Pasadena, California",http://www.artcyclopedia.com/scripts/r.pl?R409+272
95,Pablo Picasso,cubism,Peggy Guggenheim Collection,Venice,http://www.artcyclopedia.com/scripts/r.pl?R622+26
96,Pablo Picasso,cubism,San Francisco Museum of Modern Art,,http://www.artcyclopedia.com/scripts/r.pl?R498+396
97,Pablo Picasso,cubism,Städel Museum,"Frankfurt, Germany",http://www.artcyclopedia.com/scripts/r.pl?RB28+24
98,Pablo Picasso,cubism,Städel Museum,"Frankfurt, Germany",http://www.artcyclopedia.com/scripts/r.pl?RB28+49
99,Pablo Picasso,cubism,Tate Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R031+379
100,Pablo Picasso,cubism,Yale University Art Gallery,"New Haven, Connecticut",http://www.artcyclopedia.com/scripts/r.pl?RH51+74
101,Pablo Picasso,cubism,Accademia Carrara,"Bergamo, Italy ",http://www.artcyclopedia.com/scripts/r.pl?R458+4
102,Pablo Picasso,cubism,Addison Gallery of American Art,"Andover, Massachusetts",http://www.artcyclopedia.com/scripts/r.pl?R511+374
103,Pablo Picasso,cubism,Akron Art Museum,Ohio,http://www.artcyclopedia.com/scripts/r.pl?RR76+185
104,Pablo Picasso,cubism,Allen Art Museum at Oberlin College,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R061+152
105,Pablo Picasso,cubism,Allen Art Museum at Oberlin College,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R061+219
106,Pablo Picasso,cubism,Allen Art Museum at Oberlin College,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R061+220
107,Pablo Picasso,cubism,Allen Art Museum at Oberlin College,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R061+221
108,Pablo Picasso,cubism,Arkansas Arts Center,Little Rock,http://www.artcyclopedia.com/scripts/r.pl?R236+5
109,Pablo Picasso,cubism,Art Collection of the Biblioteca Luis Ángel Arango,Colombia,http://www.artcyclopedia.com/scripts/r.pl?RH21+52
110,Pablo Picasso,cubism,Art Gallery of New South Wales,"Sydney, Australia",http://www.artcyclopedia.com/scripts/r.pl?R908+211
111,Pablo Picasso,cubism,Art Gallery of Ontario,Toronto ,http://www.artcyclopedia.com/scripts/r.pl?RH61+45
112,Pablo Picasso,cubism,Ashmolean Museum at the University of Oxford,UK,http://www.artcyclopedia.com/scripts/r.pl?RF15+359
113,Pablo Picasso,cubism,Ball State Museum of Art,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R737+149
114,Pablo Picasso,cubism,Bilbao Fine Arts Museum,Spain,http://www.artcyclopedia.com/scripts/r.pl?RG87+106
115,Pablo Picasso,cubism,Block Museum of Art at Northwestern University,Illinois,http://www.artcyclopedia.com/scripts/r.pl?R301+123
116,Pablo Picasso,cubism,Bowdoin College Museum of Art,Maine ,http://www.artcyclopedia.com/scripts/r.pl?RA02+4
117,Pablo Picasso,cubism,Brauer Museum of Art at Valparaiso University,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R033+76
118,Pablo Picasso,cubism,Brooklyn Museum,New York City,http://www.artcyclopedia.com/scripts/r.pl?R132+194
119,Pablo Picasso,cubism,Caixa Galicia Foundation,"Vigo, Spain ",http://www.artcyclopedia.com/scripts/r.pl?RN61+27
120,Pablo Picasso,cubism,Centre Pompidou,Paris,http://www.artcyclopedia.com/scripts/r.pl?RH02+7
121,Pablo Picasso,cubism,Céret Museum of Modern Art,France ,http://www.artcyclopedia.com/scripts/r.pl?RK43+6
122,Pablo Picasso,cubism,"Charleston, the country home of the Bloomsbury Group","East Sussex, England",http://www.artcyclopedia.com/scripts/r.pl?RO75+26
123,Pablo Picasso,cubism,Chazen Museum of Art at the University of Wisconsin,,http://www.artcyclopedia.com/scripts/r.pl?RB32+51
124,Pablo Picasso,cubism,Cleveland Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R075+776
125,Pablo Picasso,cubism,Columbus Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?RP26+11
126,Pablo Picasso,cubism,Corcoran Gallery of Art,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?R341+25
127,Pablo Picasso,cubism,Courtauld Institute of Art,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?RH10+562
128,Pablo Picasso,cubism,Crawford Art Gallery,"Cork, Ireland",http://www.artcyclopedia.com/scripts/r.pl?R894+3
129,Pablo Picasso,cubism,Currier Gallery of Art,New Hampshire,http://www.artcyclopedia.com/scripts/r.pl?R518+391
130,Pablo Picasso,cubism,Davis Museum and Cultural Center,"Wellesley College, Massachusetts",http://www.artcyclopedia.com/scripts/r.pl?RP03+4
131,Pablo Picasso,cubism,E.G. Bührle Collection,Zurich,http://www.artcyclopedia.com/scripts/r.pl?R157+36
132,Pablo Picasso,cubism,Falmouth Art Gallery,England,http://www.artcyclopedia.com/scripts/r.pl?RL84+36
133,Pablo Picasso,cubism,Fondation Bemberg Museum,"Toulouse, France",http://www.artcyclopedia.com/scripts/r.pl?R065+14
134,Pablo Picasso,cubism,Fundació Suñol,Barcelona,http://www.artcyclopedia.com/scripts/r.pl?R133+5
135,Pablo Picasso,cubism,Fundación Picasso / Museo Casa Natal,"Malaga, Spain",http://www.artcyclopedia.com/scripts/r.pl?RA10+0
136,Pablo Picasso,cubism,Fundación Proa,Buenos Aires ,http://www.artcyclopedia.com/scripts/r.pl?R572+40
137,Pablo Picasso,cubism,GAM - Galleria Civica d'Arte Moderna e Contemporanea,Turin,http://www.artcyclopedia.com/scripts/r.pl?R166+74
138,Pablo Picasso,cubism,Gemeentemuseum,The Hague,http://www.artcyclopedia.com/scripts/r.pl?R805+7
139,Pablo Picasso,cubism,Glasgow Museums,Scotland,http://www.artcyclopedia.com/scripts/r.pl?RE54+7
140,Pablo Picasso,cubism,Guilford College Art Gallery,North Carolina,http://www.artcyclopedia.com/scripts/r.pl?RB03+56
141,Pablo Picasso,cubism,Haifa Museum,"Haifa, Israel",http://www.artcyclopedia.com/scripts/r.pl?RR62+1
142,Pablo Picasso,cubism,Hammer Museum,California,http://www.artcyclopedia.com/scripts/r.pl?RJ27+33
143,Pablo Picasso,cubism,Hammer Museum,California,http://www.artcyclopedia.com/scripts/r.pl?RJ27+73
144,Pablo Picasso,cubism,Harvard University Art Museums,Massachusetts,http://www.artcyclopedia.com/scripts/r.pl?RL59+961
145,Pablo Picasso,cubism,Haugesund Museum of Fine Art,Norway ,http://www.artcyclopedia.com/scripts/r.pl?RI13+3
146,Pablo Picasso,cubism,Hirshhorn Museum and Sculpture Garden,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB77+652
147,Pablo Picasso,cubism,Hood Museum of Art,New Hampshire,http://www.artcyclopedia.com/scripts/r.pl?R404+17
148,Pablo Picasso,cubism,Hood Museum of Art,New Hampshire,http://www.artcyclopedia.com/scripts/r.pl?R404+52
149,Pablo Picasso,cubism,Hyde Collection Art Museum,"Glens Falls, New York",http://www.artcyclopedia.com/scripts/r.pl?R720+32
150,Pablo Picasso,cubism,Hyde Collection Art Museum,"Glens Falls, New York",http://www.artcyclopedia.com/scripts/r.pl?R720+34
151,Pablo Picasso,cubism,Indianapolis Museum of Art,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R122+1084
152,Pablo Picasso,cubism,Kawamura Memorial Museum of Art,Japan ,http://www.artcyclopedia.com/scripts/r.pl?RD45+8
153,Pablo Picasso,cubism,Kimbell Art Museum,"Fort Worth, Texas",http://www.artcyclopedia.com/scripts/r.pl?RB76+84
154,Pablo Picasso,cubism,Kröller-Müller Museum,"Otterlo, Netherlands",http://www.artcyclopedia.com/scripts/r.pl?R685+46
155,Pablo Picasso,cubism,Kunsthaus Zurich,,http://www.artcyclopedia.com/scripts/r.pl?R559+37
156,Pablo Picasso,cubism,Kunstmuseum Basel,Switzerland,http://www.artcyclopedia.com/scripts/r.pl?R302+182
157,Pablo Picasso,cubism,Kunstsammlung Nordrhein-Westfalen,"Dusseldorf, Germany",http://www.artcyclopedia.com/scripts/r.pl?R887+17
158,Pablo Picasso,cubism,La Salle University Art Museum,Philadelphia,http://www.artcyclopedia.com/scripts/r.pl?RR72+11
159,Pablo Picasso,cubism,Lille Metropole Musee d'Art Moderne,France ,http://www.artcyclopedia.com/scripts/r.pl?RA58+18
160,Pablo Picasso,cubism,Los Angeles County Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?RE85+1037
161,Pablo Picasso,cubism,Ludwig Museum of Contemporary Art,Budapest,http://www.artcyclopedia.com/scripts/r.pl?RF85+35
162,Pablo Picasso,cubism,MacKenzie Art Gallery,Saskatchewan,http://www.artcyclopedia.com/scripts/r.pl?R939+64
163,Pablo Picasso,cubism,"Madison Museum of Fine Art, Inc.",Georgia,http://www.artcyclopedia.com/scripts/r.pl?RN45+3
164,Pablo Picasso,cubism,Meadows Museum at Southern Methodist University,"Dallas, Texas",http://www.artcyclopedia.com/scripts/r.pl?RP01+36
165,Pablo Picasso,cubism,Mendel Art Gallery,"Saskatoon, Saskatchewan",http://www.artcyclopedia.com/scripts/r.pl?R995+2
166,Pablo Picasso,cubism,Mildred Lane Kemper Art Museum,"St. Louis, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R359+501
167,Pablo Picasso,cubism,Milwaukee Art Museum,Wisconsin,http://www.artcyclopedia.com/scripts/r.pl?R365+29
168,Pablo Picasso,cubism,Minneapolis Institute of Arts,Minnesota,http://www.artcyclopedia.com/scripts/r.pl?R603+545
169,Pablo Picasso,cubism,Modern Art Museum of Fort Worth,Texas,http://www.artcyclopedia.com/scripts/r.pl?R076+73
170,Pablo Picasso,cubism,MUMOK - Museum Moderner Kunst Stiftung Ludwig Wien,Vienna,http://www.artcyclopedia.com/scripts/r.pl?RE17+30
171,Pablo Picasso,cubism,MUMOK - Museum Moderner Kunst Stiftung Ludwig Wien,Vienna,http://www.artcyclopedia.com/scripts/r.pl?RE17+8
172,Pablo Picasso,cubism,Musée Cantini,"Marseilles, France ",http://www.artcyclopedia.com/scripts/r.pl?RD87+14
173,Pablo Picasso,cubism,Musée d'Unterlinden,"Colmar, France ",http://www.artcyclopedia.com/scripts/r.pl?R526+15
174,Pablo Picasso,cubism,Musée de Grenoble,France ,http://www.artcyclopedia.com/scripts/r.pl?R981+12
175,Pablo Picasso,cubism,Musée de l'Orangerie,Paris ,http://www.artcyclopedia.com/scripts/r.pl?RK31+10
176,Pablo Picasso,cubism,Musée des Beaux-Arts de Bordeaux,France ,http://www.artcyclopedia.com/scripts/r.pl?R116+66
177,Pablo Picasso,cubism,Musée des Beaux-Arts de Lyon,France ,http://www.artcyclopedia.com/scripts/r.pl?RQ43+53
178,Pablo Picasso,cubism,Musée des Beaux-Arts de Montréal,Qu&eacute;bec,http://www.artcyclopedia.com/scripts/r.pl?R560+13
179,Pablo Picasso,cubism,Musée des Beaux-Arts de Rennes,France ,http://www.artcyclopedia.com/scripts/r.pl?R801+130
180,Pablo Picasso,cubism,Musée des Beaux-Arts de Rennes,France ,http://www.artcyclopedia.com/scripts/r.pl?R801+85
181,Pablo Picasso,cubism,Musée des Beaux-Arts de Rennes,France ,http://www.artcyclopedia.com/scripts/r.pl?R801+86
182,Pablo Picasso,cubism,Musee Jenisch,"Vevey, Switzerland ",http://www.artcyclopedia.com/scripts/r.pl?RL80+23
183,Pablo Picasso,cubism,Musee Jenisch,"Vevey, Switzerland ",http://www.artcyclopedia.com/scripts/r.pl?RL80+35
184,Pablo Picasso,cubism,Museu de Arte de São Paulo,Brazil ,http://www.artcyclopedia.com/scripts/r.pl?RA73+67
185,Pablo Picasso,cubism,Museu Nacional de Belas Artes,"Rio de Janeiro, Brazil ",http://www.artcyclopedia.com/scripts/r.pl?RR63+21
186,Pablo Picasso,cubism,Museum Ludwig,"Cologne, Germany ",http://www.artcyclopedia.com/scripts/r.pl?R977+13
187,Pablo Picasso,cubism,Museum Ludwig,"Cologne, Germany ",http://www.artcyclopedia.com/scripts/r.pl?R977+17
188,Pablo Picasso,cubism,Museum of Modern Art,New York City ,http://www.artcyclopedia.com/scripts/r.pl?RH44+114
189,Pablo Picasso,cubism,Nasher Sculpture Center,"Dallas, Texas",http://www.artcyclopedia.com/scripts/r.pl?R495+54
190,Pablo Picasso,cubism,National Gallery for Foreign Art,"Sofia, Bulgaria",http://www.artcyclopedia.com/scripts/r.pl?RT36+3
191,Pablo Picasso,cubism,National Gallery of Victoria,Australia,http://www.artcyclopedia.com/scripts/r.pl?R372+404
192,Pablo Picasso,cubism,National Gallery of Victoria,Australia,http://www.artcyclopedia.com/scripts/r.pl?R372+72
193,Pablo Picasso,cubism,"National Museum of Art, Architecture and Design","Oslo, Norway",http://www.artcyclopedia.com/scripts/r.pl?RK97+11
194,Pablo Picasso,cubism,National Museum of Wildlife Art,"Jackson Hole, Wyoming",http://www.artcyclopedia.com/scripts/r.pl?R461+92
195,Pablo Picasso,cubism,New Art Gallery,"Walsall, England",http://www.artcyclopedia.com/scripts/r.pl?RC20+85
196,Pablo Picasso,cubism,North Carolina Museum of Art,Raleigh,http://www.artcyclopedia.com/scripts/r.pl?R127+92
197,Pablo Picasso,cubism,Oglethorpe University Museum,Georgia,http://www.artcyclopedia.com/scripts/r.pl?R618+35
198,Pablo Picasso,cubism,Orange County Museum of Art,"Newport Beach, California",http://www.artcyclopedia.com/scripts/r.pl?RK36+35
199,Pablo Picasso,cubism,Oskar Reinhart Collection,Switzerland,http://www.artcyclopedia.com/scripts/r.pl?R690+6
200,Pablo Picasso,cubism,Palais des Beaux-Arts de Lille,"Lille, France ",http://www.artcyclopedia.com/scripts/r.pl?RT03+52
201,Pablo Picasso,cubism,Palazzo dei Diamanti,"Ferrara, Italy ",http://www.artcyclopedia.com/scripts/r.pl?R893+9
202,Pablo Picasso,cubism,Palazzo Grassi,Venice ,http://www.artcyclopedia.com/scripts/r.pl?R521+22
203,Pablo Picasso,cubism,Palazzo Ruspoli,Rome ,http://www.artcyclopedia.com/scripts/r.pl?RD20+83
204,Pablo Picasso,cubism,Palm Springs Desert Museum,California,http://www.artcyclopedia.com/scripts/r.pl?RR26+26
205,Pablo Picasso,cubism,Philadelphia Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?R077+379
206,Pablo Picasso,cubism,Pierpont Morgan Library,New York City,http://www.artcyclopedia.com/scripts/r.pl?R562+37
207,Pablo Picasso,cubism,Polk Museum of Art,"Lakeland, Florida",http://www.artcyclopedia.com/scripts/r.pl?RR27+1
208,Pablo Picasso,cubism,Pomona College Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?R833+93
209,Pablo Picasso,cubism,Portland Museum of Art,Maine,http://www.artcyclopedia.com/scripts/r.pl?R072+7
210,Pablo Picasso,cubism,Princeton University Art Museum,New Jersey,http://www.artcyclopedia.com/scripts/r.pl?RF35+637
211,Pablo Picasso,cubism,Pushkin Museum of Fine Arts,Moscow,http://www.artcyclopedia.com/scripts/r.pl?R243+11
212,Pablo Picasso,cubism,Queensland Art Gallery,"Brisbane, Australia",http://www.artcyclopedia.com/scripts/r.pl?RH56+47
213,Pablo Picasso,cubism,Reina Sofía National Museum,Madrid ,http://www.artcyclopedia.com/scripts/r.pl?RH53+114
214,Pablo Picasso,cubism,Richmond Art Museum,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R769+15
215,Pablo Picasso,cubism,Royal Museums of Fine Arts of Belgium Catalogue,,http://www.artcyclopedia.com/scripts/r.pl?RH73+335
216,Pablo Picasso,cubism,Saint Louis Art Museum,Missouri,http://www.artcyclopedia.com/scripts/r.pl?R381+122
217,Pablo Picasso,cubism,San Diego Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?R418+141
218,Pablo Picasso,cubism,Santa Barbara Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?R654+45
219,Pablo Picasso,cubism,Savannah College of Art and Design (SCAD) Museum of Art,Georgia,http://www.artcyclopedia.com/scripts/r.pl?RC21+9
